26.2308,4.23281,41678.2,-432.953,22.197,-18.3037
25.805,4.27515,40335.9,-432.078,22.1319,-19.0351
25.5934,4.35372,39677.2,-432.023,24.1459,-18.9535
25.5335,4.29915,39491.5,-432.967,21.4296,-20.7617
25.4961,4.29594,39376.2,-433.457,21.3754,-21.4388
26.1634,4.25891,41464.2,-433.667,23.8211,-21.5184
27.7297,4.42982,46577.5,-430.781,22.3285,-9.9896
27.9839,4.37249,47435.4,-428.643,27.5895,-19.3851
27.0302,4.29763,44257,-428.899,28.1226,-20.9045
26.9193,4.2825,43894.8,-429.99,19.4732,-7.91301
26.7904,4.27073,43475.3,-430.967,21.5214,-8.72038
27.0428,4.29383,44298.4,-429.919,20.5726,-7.88313
26.7363,4.25047,43300.1,-430.034,19.4598,-7.72238
27.2177,4.48438,44873.3,-429.772,17.4304,-8.41259
27.0503,4.45202,44322.9,-429.945,19.9324,-10.0039
26.1874,4.23091,41540.4,-431.893,22.8774,-19.092
27.0667,4.09343,44376.8,-430.183,26.7223,-18.3728
27.257,4.19957,45003,-428.341,25.1829,-16.2718
30.2997,4.87156,55611.1,-427.859,29.5019,-18.9102
30.1235,4.92787,54966.2,-426.506,29.2856,-14.0285
29.9576,5.03012,54362.5,-426.496,27.8313,-14.1594
31.002,5.14638,58219,-425.912,27.7638,-12.0724
31.9761,5.2151,61934.8,-423.611,30.2007,-11.0902
31.7091,5.224,60904.9,-423.596,29.5928,-9.90411
30.0459,5.11873,54683.4,-428.798,22.2597,-10.3726
30.3258,5.16212,55706.9,-429.997,22.8005,-13.9999
33.5991,5.21487,68381.6,-427.091,33.1709,-18.2444
31.8956,5.19586,61623.6,-425.95,32.1028,-12.3113
26.9117,4.84569,43869.9,-429.372,22.8957,-10.2845
24.4788,4.38247,36296.4,-428.229,26.5207,-9.75906
24.6438,4.31881,36787.4,-425.796,31.9364,-10.3258
25.2925,4.42714,38749.8,-425.372,34.7266,-9.24803
25.0646,4.41551,38054.5,-424.084,33.6565,-6.20767
23.7752,4.25145,34239.8,-427.088,26.3593,-2.6974
23.4292,4.30188,33250.7,-427.497,26.9303,-5.6518
23.7824,4.4712,34260.5,-426.634,24.3876,-2.26854
23.5428,4.45743,33573.8,-427.225,25.7763,-5.00079
23.5594,4.36311,33621.2,-428.027,24.6531,-4.40302
23.3847,4.30957,33124.4,-427.59,26.2546,-6.77324
23.3975,4.26058,33160.8,-428.774,26.5167,-9.41224
23.8105,4.29757,34341.8,-429.875,30.1273,-16.4777
23.7627,4.23854,34204,-429.664,30.4701,-18.6308
23.6527,4.13457,33888.1,-431.723,31.0854,-22.5765
23.4273,4.08266,33245.2,-432.672,31.5153,-21.9803
23.4681,4.13095,33361.1,-431.152,30.1009,-20.915
23.3468,4.1073,33017.2,-430.902,29.4726,-21.9228
23.9981,4.1834,34884.9,-429.943,29.1999,-21.8075
24.0312,4.177,34981.3,-429.139,28.4245,-22.6421
23.0722,4.13685,32245.1,-429.759,26.6406,-19.0705
23.0186,4.19153,32095.3,-429.095,25.4837,-16.1038
24.874,4.39694,37477.9,-428.286,23.7202,-12.1066
24.7436,4.34529,37086.1,-430.021,24.5786,-16.7643
23.5068,4.07749,33471.3,-433.286,25.9585,-25.9886
24.89,4.24673,37526.1,-431.088,25.2971,-22.2388
25.4677,4.23288,39288.3,-430.091,27.421,-21.6481
25.1456,4.18196,38300.7,-430.322,25.77,-19.0236
25.9624,4.33675,40829.5,-430.302,24.961,-19.5495
26.3195,4.41168,41960.3,-430.507,23.6875,-20.7564
27.2227,4.52899,44889.8,-430.495,21.7186,-18.705
28.6242,3.46352,49630.7,-423.805,24.4964,-18.7311
26.5492,4.31626,42696.1,-426.462,20.748,-14.5959
26.2982,4.34933,41892.5,-427.125,21.1179,-15.1585
26.5138,4.32165,42582.3,-426.908,20.0823,-16.0244
26.6204,4.33572,42925.4,-426.674,18.4577,-14.2655
27.0008,4.49642,44160.9,-425.141,26.4116,-18.4642
26.378,4.43127,42147,-425.067,25.0131,-20.4146
26.899,4.42643,43828.4,-423.995,23.2471,-16.5557
26.9934,4.39732,44136.6,-425.02,24.3726,-17.6921
26.8165,4.39493,43560.2,-425.03,25.8068,-19.2527
26.5327,4.39454,42643.1,-426.641,20.6197,-11.1147
25.3042,4.30162,38785.5,-427.665,19.5175,-16.8864
25.4143,4.4018,39123.7,-427.409,20.4509,-19.9049
26.1058,4.40922,41281.8,-425.402,24.8777,-24.1002
26.5875,4.41153,42819.4,-425.232,25.5467,-23.6204
25.9251,4.44804,40712.4,-426.784,18.9503,-19.245
25.9996,4.54259,40946.7,-425.408,23.2387,-23.0431
26.3206,4.65664,41964,-424.868,20.8415,-20.4053
26.0481,4.60462,41099.6,-425.876,21.6729,-19.92
23.2796,4.12778,32827.4,-426.758,19.6935,-16.5977
22.1116,3.97456,29615.9,-427.548,19.7472,-17.5005
21.8517,3.92575,28923.7,-427.907,24.3503,-26.9122
22.6937,3.96952,31195.6,-427.512,24.0743,-28.7436
23.0175,3.93693,32092.4,-427.43,23.4094,-26.5414
24.2655,3.92025,35666.6,-428.199,25.0494,-25.6598
25.027,3.95892,37940.4,-427.562,27.0649,-21.8788
24.2937,4.06028,35749.8,-427.484,26.7113,-16.208
24.9688,4.21793,37764.2,-425.555,27.9993,-16.3846
24.5249,4.15668,36433.4,-423.757,31.7959,-23.5632
25.1058,4.25304,38179.9,-424.232,31.4501,-23.0456
25.5294,4.22352,39479,-425.943,27.3833,-20.233
27.3496,4.37088,45309.1,-424.33,39.396,-26.0887
27.2,4.30714,44814.9,-423.185,35.8473,-22.9963
27.1957,4.3015,44800.6,-423.26,31.6345,-26.7444
25.6849,4.31292,39961.4,-422.417,31.4315,-27.0363
24.9584,4.18376,37732.7,-421.392,31.3661,-26.1316
24.6982,4.15246,36950,-417.84,29.2241,-23.5337
24.6682,4.10502,36860.5,-420.457,29.2304,-24.88
24.2492,4.08885,35618.9,-420.65,27.314,-24.345
28.1139,4.2395,47877.1,-421.55,32.7296,-24.3522
30.8154,4.24327,57520.1,-425.6,39.8154,-10.4328
29.3893,4.02572,52319.5,-417.448,37.7767,-7.40609
33.7963,4.11403,69186.7,-416.639,40.402,-24.515
33.7977,3.96531,69192.4,-416.187,45.6244,-30.1165
31.0671,3.95891,58463.8,-418.465,34.5306,-30.0799
32.0048,4.0399,62046.1,-421.426,34.8442,-34.7259
32.0038,4.08731,62042.5,-418.496,36.4837,-33.1584
31.6832,3.93241,60805.3,-415.81,41.7051,-28.5063
31.2513,3.81821,59158.9,-415.171,45.8372,-26.4271
33.1481,4.03733,66558.1,-416.945,47.1816,-32.5178
41.1908,4.46862,102774,-418.547,50.9954,-56.4383
33.9395,3.82886,69774.2,-417.05,53.0896,-53.4439
32.0394,3.78459,62180.5,-418.945,47.2407,-41.9933
35.4324,3.95253,76047.8,-421.257,50.8004,-42.777
31.3754,3.79076,59629.8,-416.223,44.3434,-36.2723
30.2291,3.77468,55352.3,-414.566,42.2446,-33.6979
28.6056,3.82201,49566.5,-418.695,37.7256,-32.4139
28.4402,3.72677,48994.7,-419.63,39.7316,-31.9673
29.7383,3.86897,53569.3,-419.082,39.5787,-30.539
33.6288,4.12697,68502.6,-415.232,46.8354,-26.8035
27.9226,3.66011,47227.8,-421.204,39.8223,-28.8714
30.0486,3.82756,54693.2,-419.595,37.9135,-30.6015
33.2869,4.43959,67116.8,-420.129,34.0669,-30.5008
31.5609,4.34568,60337.1,-422.05,32.6651,-24.974
33.0303,4.26085,66085.9,-422.37,39.4171,-28.9088
32.4531,4.30247,63796.5,-421.97,38.7036,-28.5975
31.6901,4.28592,60831.8,-422.58,38.3831,-27.4995
31.5726,4.14757,60381.7,-421.892,39.2832,-23.1583
29.9949,3.85749,54497.8,-421.165,40.765,-20.9582
30.6737,4.01837,56992.5,-422.793,39.5011,-22.5814
30.6459,4.12339,56889.2,-422.176,39.3722,-24.1997
30.3519,4.06568,55802.8,-423.361,39.5064,-28.6216
30.0482,4.14216,54691.7,-423.424,37.5236,-27.7971
28.0112,3.91357,47528,-421.851,38.3046,-26.7177
31.336,4.13462,59480.2,-421.591,40.11,-26.9694
33.4171,4.23428,67642.8,-421.815,41.1493,-25.7826
31.9388,4.40896,61790.4,-425.366,38.0345,-29.0496
30.4895,4.29063,56309.9,-421.311,37.5684,-23.0287
32.0028,4.13174,62038.4,-422.728,39.9116,-20.5819
32.8664,4.16845,65431.7,-423.348,40.1135,-21.9395
32.7968,4.18451,65154.9,-421.688,39.9258,-22.5582
33.0016,4.18465,65971.1,-421.596,38.9467,-21.1971
31.7477,4.22927,61053.2,-423.375,38.0461,-19.5158
30.7196,4.17963,57163.2,-424.129,39.3132,-19.1434
32.8441,4.23394,65343,-422.672,39.258,-20.8167
32.8824,4.2636,65495.7,-421.189,39.9183,-21.675
32.5315,4.2689,64105.2,-420.114,38.8,-23.0343
30.7836,4.07858,57401.5,-418.64,38.0829,-21.6239
30.3336,4.0561,55735.4,-418.754,38.2888,-23.9078
30.1402,4.02386,55027.2,-419.806,41.328,-22.149
30.5436,3.98326,56509.9,-419.302,42.3231,-24.075
29.1129,4.02381,51340,-417.689,36.399,-22.4806
28.4464,4.04029,49016.3,-417.923,34.5833,-22.1412
28.9733,3.90242,50848.8,-418.625,37.8786,-22.5794
28.9814,3.80333,50877.1,-418.362,40.5982,-24.1791
28.9842,3.81939,50887,-419.573,39.8759,-23.4551
27.9367,3.79711,47275.4,-419.781,38.5539,-21.1699
28.6375,3.83614,49676.9,-419.691,38.6057,-22.2054
28.9009,3.93615,50594.9,-419.905,39.7325,-21.2501
29.2188,3.96772,51714.2,-419.956,42.1396,-24.3936
29.4278,3.94519,52456.6,-419.719,43.6752,-24.7449
29.5185,3.75926,52780.4,-420.325,45.4837,-24.3509
29.5889,3.71707,53032.3,-418.887,46.5644,-24.865
29.4261,3.81706,52450.5,-418.573,44.4536,-27.6337
28.7957,3.61957,50227.2,-420.198,46.7759,-25.3918
29.3854,3.73964,52305.6,-420.696,42.8808,-23.0789
29.7652,3.7405,53666.5,-419.641,43.614,-23.1769
29.7105,3.68888,53469.4,-419.007,42.4424,-21.6496
31.2781,3.71205,59260.6,-417.626,48.5324,-29.9255
30.998,3.64061,58203.7,-416.311,50.1591,-32.1857
30.7763,3.85192,57374.4,-416.81,44.2271,-26.6271
30.4794,3.84022,56272.6,-419.109,43.2642,-25.3367
30.8162,3.91673,57523.2,-422.817,45.8554,-24.1964
32.2492,4.04733,62997.4,-417.33,42.6431,-26.3954
32.9407,4.07944,65727.8,-416.099,44.2467,-26.5903
34.293,4.19584,71235.2,-416.214,44.7695,-28.2986
43.1011,4.89888,112528,-413.308,50.2017,-32.2417
43.88,4.88175,116632,-412.346,54.7769,-34.3137
41.07,4.46871,102172,-410.51,56.0695,-38.2254
46.2097,4.98397,129345,-410.956,56.6872,-37.8623
42.0311,4.60212,107010,-410.246,54.3118,-38.0941
42.9578,4.61662,111781,-410.342,56.8358,-40.4353
43.7019,4.60755,115687,-409.625,59.9903,-38.302
38.5953,4.27615,90230.6,-408.756,60.6544,-35.0568
45.9181,4.5076,127718,-413.328,58.7574,-28.0597
46.6706,4.60696,131939,-413.154,62.3021,-34.9597
46.4521,4.55582,130706,-412.122,62.4677,-29.3682
46.2417,4.52176,129525,-413.039,64.5691,-29.2397
54.4129,5.18313,179345,-410.079,63.6688,-30.3727
52.8993,5.01777,169506,-411.738,63.2581,-35.9825
53.3342,5.01776,172304,-412.297,64.9164,-35.612
53.062,5.05325,170550,-412.063,63.1817,-33.7141
58.8211,5.35775,209581,-412.761,66.0242,-32.9103
49.8935,4.61964,150790,-415.505,63.3677,-26.0903
48.8945,4.61992,144812,-413.961,63.6759,-30.4497
49.6187,4.76234,149134,-413.097,57.8914,-28.3551
54.7641,5.04945,181667,-412.838,59.3807,-23.0172
55.962,5.14513,189702,-412.842,55.9936,-20.8436
55.4816,5.12267,186459,-413.239,57.9597,-24.7044
52.9467,4.97366,169810,-414.938,59.9504,-23.4787
52.6981,4.9003,168219,-415.322,60.0983,-21.4521
53.3719,4.991,172548,-413.427,64.2911,-28.4132
51.3706,4.87655,159850,-412.581,66.6556,-25.9145
53.7504,4.85147,175004,-412.692,61.0117,-24.8538
53.579,4.75084,173890,-413.201,64.8755,-28.0315
53.3799,4.76203,172600,-414.27,73.7077,-28.6603
56.6421,4.93436,194341,-412.304,67.4489,-28.8544
56.3946,5.00236,192646,-412.061,64.9537,-30.4638
53.5329,4.80336,173591,-412.479,63.8995,-29.4253
52.7119,4.6758,168307,-409.967,60.7421,-28.5817
53.6288,4.86646,174213,-408.558,59.1017,-27.7088
55.1775,4.94314,184420,-410.768,57.7021,-23.531
57.1713,4.96488,197989,-410.548,56.8654,-24.7823
55.5215,4.92754,186727,-408.284,55.9792,-25.7982
51.5661,4.74782,161070,-409.755,60.0285,-23.9033
50.6343,4.45999,155301,-415.191,73.0026,-22.7778
56.7123,4.67235,194823,-418.227,61.1559,2.33101
56.8509,4.70676,195776,-419.893,59.4667,4.82211
57.396,4.7206,199548,-419.743,56.9849,4.32966
50.9619,4.52412,157317,-417.717,73.342,-21.0285
48.4386,4.38951,142124,-417.726,71.5669,-22.709
49.579,4.44557,148895,-417.078,73.1935,-24.944
51.4183,4.52512,160148,-417.137,73.132,-24.4497
51.2882,4.57734,159338,-415.943,72.1842,-24.7469
44.7242,4.21914,121163,-414.023,66.4578,-28.6212
46.3514,4.31013,130140,-415.549,67.5199,-27.8326
52.0915,4.80984,164369,-414.133,68.1501,-31.1963
47.6885,4.58605,137756,-416.252,60.3001,-36.7905
47.8983,4.39491,138971,-414.953,67.9369,-39.9774
46.2374,4.25556,129501,-414.827,70.3741,-29.5983
44.8151,4.21948,121656,-414.566,67.8782,-25.0715
43.9648,4.22898,117083,-413.514,64.5454,-25.2281
42.8664,4.11999,111306,-413.352,65.687,-28.4518
48.9894,4.55642,145375,-413.026,64.228,-28.3042
46.9275,4.52421,133395,-411.953,67.6399,-37.7419
49.0314,4.65425,145624,-413.126,67.6451,-36.4274
48.0644,4.59865,139937,-413.65,67.1312,-36.6687
47.275,4.57989,135378,-413.674,65.8623,-37.5174
48.331,4.62788,141493,-414.218,65.4704,-38.1909
48.0911,4.59449,140092,-414.723,65.0967,-42.4839
46.1218,4.46785,128853,-415.614,61.615,-41.769
43.8587,4.33815,116519,-414.754,61.4233,-43.657
42.7798,4.34832,110857,-412.111,60.9563,-42.9245
44.8128,4.55792,121643,-410.29,60.8041,-37.8286
48.009,4.81317,139614,-410.522,61.7041,-31.5142
48.007,4.78995,139603,-411.043,59.7928,-30.6184
41.8301,4.12192,105989,-411.602,62.5747,-25.277
41.1374,4.06536,102508,-411.28,63.9748,-30.0993
41.0045,3.99065,101847,-411.475,63.6887,-27.843
43.2902,4.06719,113518,-413.437,65.9144,-28.4278
53.4972,4.97915,173359,-415.466,68.1133,-26.5666
53.1825,4.8688,171326,-416.434,69.7234,-33.3415
48.2376,4.50182,140947,-416.216,67.6329,-39.68
48.8362,4.19252,144467,-418.047,71.793,-35.0911
50.0476,4.54204,151723,-416.441,71.4753,-33.4712
49.4342,4.52734,148027,-414.766,71.9445,-29.0721
50.2476,4.69057,152938,-413.549,70.8213,-27.9063
50.0012,4.77155,151442,-413.372,68.1568,-27.1908
49.2815,4.63582,147114,-414.034,67.4291,-27.5853
46.157,4.46756,129051,-412.641,65.4329,-28.8576
42.8497,4.30506,111219,-412.077,59.6931,-35.543
42.5537,4.33213,109688,-412.01,59.2406,-36.3517
39.4027,4.14009,94045.3,-411.553,56.3735,-37.7694
35.7182,4.00562,77279.6,-412.679,52.7189,-36.6954
35.827,3.9948,77750.8,-413.436,52.7085,-37.9079
40.9248,4.28379,101451,-411.987,58.8674,-39.7197
41.5251,4.26524,104449,-411.353,61.579,-36.5686
37.3841,4.07369,84656.2,-411.607,58.5212,-41.7587
36.9916,4.09518,82887.7,-411.977,57.4268,-38.3475
36.3166,4.01147,79890.3,-411.204,56.1038,-38.7305
39.4997,4.16013,94508.7,-411.113,61.3965,-40.3117
39.4077,4.26008,94068.9,-410.4,60.7228,-40.5124
43.2264,4.39992,113183,-409.566,65.7618,-37.299
45.95,4.21699,127895,-410.48,69.3921,-36.0523
49.0503,4.29614,145737,-412.049,78.9856,-28.6192
49.8529,4.38201,150545,-413.761,75.9992,-25.2283
49.8032,4.295,150245,-414.539,76.7443,-27.5239
49.0044,4.28659,145464,-413.11,74.3564,-28.0443
47.7092,4.24546,137876,-413.499,72.6551,-26.426
47.3884,4.13027,136028,-414.794,70.3629,-30.7332
37.2606,3.97287,84097.8,-406.521,66.092,-48.7431
37.4673,3.95025,85033.4,-407.402,64.5835,-48.0423
44.236,4.13038,118532,-412.025,66.3609,-41.0316
51.1646,4.34114,158571,-414.683,74.7476,-35.76
58.2704,4.81447,205674,-417.157,61.3496,-6.57795
50.8422,4.44261,156579,-415.59,74.6671,-34.5294
49.6727,4.18526,149458,-414.605,73.8866,-38.8128
46.904,4.31176,133261,-409.583,70.2668,-48.1444
47.0596,4.13014,134147,-414.541,71.6517,-41.7765
45.2491,4.18329,124023,-410.246,75.0691,-42.224
43.6984,4.20498,115669,-410.797,71.9796,-41.4733
46.4297,4.11855,130580,-412.415,77.666,-36.5966
45.775,4.18501,126923,-410.588,70.3568,-44.8148
43.4029,4.08064,114110,-412.166,69.8,-40.4089
44.1234,4.14232,117929,-413.214,69.2149,-41.2334
42.9865,4.00949,111931,-414.287,64.2562,-44.485
42.877,4.03472,111361,-413.284,63.2118,-43.4662
45.0625,4.33695,123003,-411.522,66.7197,-44.7741
38.6393,4.01356,90436.5,-411.501,61.5714,-38.2666
41.886,4.34117,106273,-410.306,60.7208,-40.7719
42.6414,4.125,110141,-413.718,61.9532,-39.5128
40.3726,4.07881,98732.2,-411.108,61.2549,-40.0827
36.1423,3.94254,79125.5,-409.504,58.7935,-44.536
35.8279,4.01735,77754.9,-408.886,56.6166,-42.5451
36.2575,3.99551,79630.6,-409.313,58.1406,-42.6598
38.5456,4.00255,89998.1,-410.849,62.9636,-43.8308
43.7893,4.10787,116150,-413.12,65.6456,-30.9794
43.8739,3.91021,116599,-413.17,70.51,-32.0506
54.8378,4.66725,182156,-413.669,72.9448,-29.741
51.6231,4.54833,161426,-414.665,70.2659,-34.8783
51.1406,4.4015,158422,-415.16,75.3286,-40.0478
52.2608,4.23984,165439,-417.274,79.54,-22.5566
49.8735,4.289,150669,-413.722,74.1602,-23.2418
45.5283,4.22123,125559,-412.174,66.8285,-24.8908
52.0856,4.65669,164331,-414.178,68.7472,-24.8088
46.4374,4.26029,130623,-412.906,66.8143,-31.7268
50.3952,4.34344,153838,-414.728,72.5201,-24.8829
51.2683,4.65695,159214,-413.424,67.5596,-28.7422
48.2552,4.32234,141050,-411.296,69.7008,-24.9016
48.9128,4.36743,144921,-411.183,57.9662,-5.8546
43.114,4.07935,112596,-411.761,65.5682,-19.0278
48.5428,4.61296,142736,-410.538,62.8285,-24.7393
47.7333,4.65782,138015,-409.954,62.3806,-28.2505
48.3438,4.66628,141568,-409.824,63.8024,-28.0284
49.5468,4.6477,148702,-409.658,62.4366,-26.6265
48.1684,4.22625,140543,-409.592,69.4355,-38.441
47.8012,4.24436,138409,-413.169,70.6197,-24.8187
45.323,4.15318,124429,-413.045,67.597,-24.5238
52.5403,4.6016,167213,-413.088,72.902,-23.9831
63.8451,5.01771,246911,-413.302,71.1462,-16.9011
61.3326,4.9306,227859,-413.624,70.1873,-14.5432
57.894,4.82427,203026,-413.83,76.2506,-28.3001
51.125,4.51501,158326,-415.359,71.2111,-30.3683
51.7357,4.58907,162131,-415.227,71.3202,-26.385
48.9427,4.42002,145098,-414.933,69.2134,-28.7886
51.4178,4.5197,160145,-415.324,70.9146,-26.2034
47.4439,4.39297,136347,-415.086,67.0809,-31.9211
46.3643,4.25198,130212,-415.808,65.8467,-30.6703
51.3847,4.79216,159938,-414.109,62.9526,-35.9345
49.1552,4.45309,146361,-416.049,65.8294,-24.5617
51.8095,4.56512,162593,-415.006,66.8826,-24.6772
52.4002,4.65912,166322,-415.352,70.0727,-22.1576
50.914,4.61851,157021,-415.783,64.8793,-23.1921
48.8528,4.46614,144565,-416.514,64.0791,-25.203
47.9147,4.44018,139066,-416.331,61.8105,-33.081
57.3215,4.67758,199031,-418.647,53.7698,0.345093
69.5645,5.25887,293129,-411.782,74.1204,-25.8645
57.6728,4.57114,201477,-400.717,80.6638,-37.0652
21.3214,2.53578,27536.9,-387.336,75.8201,-35.3101
20.7362,2.57304,26046.2,-386.194,75.5146,-31.0495
21.136,2.57329,27060.2,-384.314,81.3859,-23.0326
21.1383,2.54892,27066,-383.419,80.2101,-22.0981
20.7375,2.54784,26049.3,-385.523,76.1645,-29.2026
20.4085,2.50925,25229.3,-384.039,77.0348,-28.1492
20.3858,2.52151,25173.4,-383.52,76.2638,-24.2374
20.7031,2.56585,25963,-383.459,76.0617,-25.1903
20.8053,2.62021,26220,-383.359,73.492,-27.3278
20.6154,2.5776,25743.6,-383.24,70.8997,-24.2304
20.74,2.58627,26055.8,-383.337,70.1414,-23.2084
20.8719,2.64254,26388.1,-383.662,67.5215,-23.8476
21.0335,2.67238,26798.3,-384.117,63.6989,-24.2885
21.1651,2.64962,27134.7,-384.247,70.6342,-26.417
20.6692,2.58653,25878.1,-385.242,69.0316,-25.6338
19.9697,2.48628,24156.2,-384.375,72.7053,-27.0275
20.3673,2.51133,25127.6,-383.675,72.5474,-26.6074
